user_id,country,device_type,platform,app_version,budget_sensitivity,quality_preference,purchase_propensity,experiment_id,experiment_group
U00485,Australia,mobile,android,1.0,0.7653212239386366,0.09693454178931371,0.5451529547884751,recommendation_v2_test,treatment
U00486,Australia,tablet,android,1.0,0.6918470612856529,0.6316285421713178,0.4665421880069552,recommendation_v2_test,control
U00487,India,tablet,web,1.1,0.5861762952709719,0.3224633185817777,0.43350051400646095,recommendation_v2_test,treatment
U00488,India,tablet,android,1.1,0.6643448684342539,0.4371280421998007,0.4658664453586909,recommendation_v2_test,control
U00489,UK,tablet,ios,1.0,0.2024052795037623,0.5394377586643895,0.314756468493912,recommendation_v2_test,treatment
U00490,Australia,desktop,android,1.0,0.40427645633044895,0.5829782620655608,0.37185524321772945,recommendation_v2_test,treatment
U00491,UK,desktop,ios,1.1,0.6415472033408566,0.790243155389435,0.3936183490765254,recommendation_v2_test,control
U00492,Australia,desktop,android,1.1,0.10119336675333235,0.27315654072552,0.34006987936197214,recommendation_v2_test,treatment
U00493,Australia,tablet,ios,1.1,0.09040807847189758,0.5922749504444044,0.1719558932004044,recommendation_v2_test,treatment
U00494,India,tablet,web,1.1,0.5934562725899734,0.5913626097517097,0.2362252937659477,recommendation_v2_test,control
U00495,Germany,desktop,web,1.1,0.7233203309671565,0.5197536596958431,0.252527812436604,recommendation_v2_test,control
U00496,UK,mobile,web,1.0,0.19302518953937065,0.37338354325867473,0.569279005891951,recommendation_v2_test,treatment
U00497,UK,desktop,web,1.0,0.10575013746151407,0.33830552460296404,0.49865184955308123,recommendation_v2_test,treatment
U00498,Australia,desktop,web,1.1,0.8027049761268789,0.11082076969870414,0.384762863944731,recommendation_v2_test,treatment
U00499,Australia,tablet,android,1.0,0.050944089003022275,0.9233026902578786,0.5360164548648656,recommendation_v2_test,control
U00500,Germany,desktop,web,1.1,0.2117411027761249,0.8194507555446373,0.3242300211156695,recommendation_v2_test,treatment
U00501,India,mobile,ios,1.1,0.9504962698027061,0.8291504903457503,0.20245897711579686,recommendation_v2_test,treatment
U00502,Australia,mobile,ios,1.1,0.9370627248797014,0.5324153197128694,0.4032745764193443,recommendation_v2_test,treatment
U00503,Australia,desktop,web,1.0,0.11944843592870036,0.09675289836109602,0.1780026806719031,recommendation_v2_test,control
U00504,UK,tablet,ios,1.0,0.22669865191471072,0.5486140593222075,0.1683221699430509,recommendation_v2_test,treatment
U00505,UK,mobile,ios,1.1,0.3680932709966155,0.6261592858404692,0.551712937224772,recommendation_v2_test,control
U00506,UK,mobile,web,1.1,0.9024899674229186,0.8290875833359028,0.3972072545183468,recommendation_v2_test,treatment
U00507,Germany,desktop,ios,1.1,0.6904955512178131,0.016482200596157015,0.5769509185383573,recommendation_v2_test,control
U00508,Australia,desktop,android,1.1,0.37728183906136314,0.012397213915795957,0.3303540629320441,recommendation_v2_test,treatment
U00509,UK,desktop,android,1.0,0.33971705416207676,0.24982608780972204,0.3401496809734505,recommendation_v2_test,control
U00510,Australia,desktop,android,1.1,0.17292730776693144,0.319665567627087,0.21167825900851406,recommendation_v2_test,control
U00511,Germany,desktop,android,1.0,0.6437404654242731,0.9500017705742079,0.20687159702162705,recommendation_v2_test,control
U00512,Germany,tablet,web,1.0,0.26238847273362453,0.4637197279965928,0.06704713366462395,recommendation_v2_test,control
U00513,Australia,desktop,ios,1.1,0.7467317148380467,0.5165745048430123,0.3821695657382446,recommendation_v2_test,control
U00514,UK,desktop,ios,1.0,0.09995185577451304,0.6549959242014641,0.5975554147721769,recommendation_v2_test,treatment
U00515,UK,mobile,ios,1.1,0.7510087528825579,0.8267748280138787,0.349862695672452,recommendation_v2_test,control
U00516,India,desktop,android,1.1,0.8589662496934306,0.12228953720281865,0.5594002079511748,recommendation_v2_test,treatment
U00517,UK,mobile,android,1.1,0.07674042655969726,0.19462821160492227,0.05214178050962294,recommendation_v2_test,treatment
U00518,Germany,desktop,web,1.0,0.16599291148702733,0.4510901608039063,0.2713039857447011,recommendation_v2_test,treatment
U00519,Australia,tablet,ios,1.1,0.6525672517670819,0.12441038872652388,0.2124649370904178,recommendation_v2_test,control
U00520,Germany,tablet,ios,1.0,0.4068558393908265,0.9425046192334813,0.5728656628082172,recommendation_v2_test,treatment
U00521,UK,desktop,web,1.1,0.45674559835399897,0.7534605394363417,0.06736973188114918,recommendation_v2_test,control
U00522,India,mobile,ios,1.1,0.2325522624430636,0.6660522992691486,0.24317261010371405,recommendation_v2_test,treatment
U00523,UK,tablet,web,1.1,0.4928378000687822,0.7728950870948578,0.19912583742929968,recommendation_v2_test,treatment
U00524,India,desktop,android,1.0,0.8608861685209939,0.8230676165684149,0.5461823176249506,recommendation_v2_test,treatment
U00525,UK,tablet,web,1.1,0.22833623163192596,0.9318242907953155,0.36416725524359866,recommendation_v2_test,treatment
U00526,India,desktop,web,1.1,0.34260235665027783,0.2885530069609521,0.1827228858876408,recommendation_v2_test,control
U00527,Australia,mobile,ios,1.0,0.8877616757138874,0.6301519692743847,0.33653659801567537,recommendation_v2_test,treatment
U00528,India,desktop,android,1.0,0.20927734757195093,0.8229358771930972,0.15911062980484042,recommendation_v2_test,control
U00529,Germany,tablet,web,1.1,0.5748690420277343,0.8629263749548285,0.21007769384785752,recommendation_v2_test,control
U00530,Australia,tablet,ios,1.1,0.7987498277617607,0.6645797095273142,0.5154886593444831,recommendation_v2_test,control
U00531,India,tablet,android,1.0,0.8139156837095703,0.7445797595180336,0.2990785911416099,recommendation_v2_test,treatment
U00532,Australia,tablet,android,1.0,0.5654659162762375,0.10594235699096155,0.1741763567364464,recommendation_v2_test,treatment
U00533,UK,tablet,web,1.0,0.3940840894152582,0.24598101819062024,0.3203856838635999,recommendation_v2_test,control
U00534,Germany,tablet,ios,1.1,0.07011443204418388,0.5748207312401155,0.30700035234078393,recommendation_v2_test,treatment
U00535,UK,desktop,ios,1.0,0.3986448208534151,0.47188071242948937,0.3700995208160277,recommendation_v2_test,control
U00536,India,desktop,android,1.0,0.8178353099580807,0.7456479912378577,0.23775817179965603,recommendation_v2_test,control
U00537,Germany,tablet,ios,1.1,0.1534922053741905,0.5826824617307588,0.20692159647956754,recommendation_v2_test,control
U00538,Australia,tablet,ios,1.0,0.6714035241730318,0.2551246560576339,0.3311290698864687,recommendation_v2_test,treatment
U00539,India,tablet,ios,1.0,0.8757384859632077,0.9869445812038946,0.5311679668428397,recommendation_v2_test,control
U00540,India,mobile,web,1.1,0.03214939510056125,0.39330188369930785,0.528903355324825,recommendation_v2_test,control
U00541,Australia,tablet,web,1.1,0.3878640250826205,0.812296946470286,0.4402571221715214,recommendation_v2_test,treatment
U00542,India,desktop,ios,1.1,0.2299480178186324,0.1703915091586249,0.4035420703834698,recommendation_v2_test,control
U00543,Australia,tablet,android,1.0,0.2496703789338265,0.13949884796218992,0.5233099554004976,recommendation_v2_test,control
U00544,Australia,mobile,android,1.1,0.9908724780022046,0.012140900922043563,0.35606734978093674,recommendation_v2_test,control
U00545,Germany,desktop,web,1.1,0.35528153955277697,0.41034135889904155,0.142365889329375,recommendation_v2_test,treatment
U00546,UK,tablet,web,1.1,0.13666332077883026,0.39345707398832175,0.5410977474494756,recommendation_v2_test,treatment
U00547,Australia,mobile,web,1.0,0.5550422850525477,0.3340938596599533,0.19962485404771818,recommendation_v2_test,treatment
U00548,Germany,desktop,web,1.0,0.5296252409594838,0.7066959213132259,0.36641222394567613,recommendation_v2_test,control
U00549,Australia,mobile,android,1.1,0.17497783748748819,0.7648120006111286,0.2483108109267177,recommendation_v2_test,control
U00550,UK,tablet,android,1.0,0.1866621036954298,0.49702584621748225,0.06811480808409827,recommendation_v2_test,control
U00551,Australia,mobile,android,1.1,0.8373834783054255,0.08078536393781044,0.5351427401909573,recommendation_v2_test,control
U00552,UK,tablet,web,1.1,0.6984285545788399,0.6741530672939647,0.33880127833967505,recommendation_v2_test,treatment
U00553,UK,desktop,web,1.1,0.10052200141670842,0.3157644778460912,0.0898502354777295,recommendation_v2_test,control
U00554,Germany,tablet,ios,1.0,0.6753444706761884,0.8411200645043214,0.5950501364420687,recommendation_v2_test,treatment
U00555,UK,mobile,android,1.1,0.8874228981367364,0.04887537685087562,0.4647498081020653,recommendation_v2_test,control
U00556,Germany,desktop,ios,1.1,0.5140481960388648,0.2597422520866369,0.12437174910219231,recommendation_v2_test,control
U00557,UK,mobile,web,1.0,0.6377900401345777,0.3514108513995381,0.16914839101322982,recommendation_v2_test,treatment
U00558,Australia,tablet,android,1.1,0.5391682923569977,0.9349578168658509,0.2619778272927817,recommendation_v2_test,control
U00559,Germany,tablet,web,1.0,0.7398310940385044,0.98844741383193,0.5156290189582993,recommendation_v2_test,treatment
U00560,India,desktop,ios,1.1,0.3532895494369468,0.6794852182581039,0.4737174607497298,recommendation_v2_test,control
U00561,UK,tablet,android,1.0,0.06130406577344227,0.5958579507309852,0.11546328249019272,recommendation_v2_test,treatment
U00562,UK,mobile,ios,1.0,0.7310298731484106,0.18380812387850054,0.14116412076329388,recommendation_v2_test,treatment
U00563,India,mobile,android,1.1,0.6935054243560607,0.03994646561762649,0.06556076810096302,recommendation_v2_test,treatment
U00564,UK,desktop,ios,1.0,0.5967263504319288,0.4346041756809653,0.55782190927064,recommendation_v2_test,treatment
U00565,Australia,mobile,web,1.1,0.05405431161859919,0.9558605341889254,0.5894166073495937,recommendation_v2_test,treatment
U00566,Australia,tablet,android,1.0,0.21999343932726134,0.8125163402479647,0.4549947534308622,recommendation_v2_test,control
U00567,India,mobile,web,1.0,0.46279893781678505,0.8264105499727091,0.426114576383742,recommendation_v2_test,treatment
U00568,UK,desktop,web,1.1,0.2704700793824789,0.371711259829534,0.07511425699018838,recommendation_v2_test,control
U00569,India,tablet,ios,1.0,0.4382383570875735,0.24535626493362672,0.1651850048026859,recommendation_v2_test,treatment
U00570,UK,desktop,web,1.0,0.06420885156546441,0.7675074159808983,0.25705818892350124,recommendation_v2_test,treatment
U00571,Germany,desktop,android,1.0,0.8150448234080938,0.3208368959398171,0.4669199161918098,recommendation_v2_test,control
U00572,UK,tablet,ios,1.1,0.43168108117702464,0.7477897231466647,0.30184355336326196,recommendation_v2_test,control
U00573,Australia,desktop,web,1.1,0.3177223348092938,0.1042502162800012,0.27816860303939084,recommendation_v2_test,treatment
U00574,Australia,mobile,web,1.0,0.5569337212134503,0.9307111812056468,0.06992228207491698,recommendation_v2_test,control
U00575,Australia,desktop,web,1.0,0.020261128204139167,0.24954817593872036,0.11516688879514085,recommendation_v2_test,treatment
U00576,Australia,mobile,android,1.0,0.4013063353821963,0.5290393934888903,0.050544496659512356,recommendation_v2_test,control
U00577,India,mobile,android,1.0,0.5496733992627437,0.3290748704012698,0.3516187548190949,recommendation_v2_test,control
U00578,UK,mobile,ios,1.0,0.9413669012702468,0.10830812118899402,0.11977231137894424,recommendation_v2_test,control
U00579,India,mobile,web,1.1,0.6176602401699961,0.6102899517038506,0.5926840108351913,recommendation_v2_test,control
U00580,Germany,mobile,ios,1.1,0.2040131465540409,0.6230715035620354,0.2810459609165354,recommendation_v2_test,treatment
U00581,India,desktop,ios,1.1,0.14922772844025645,0.9970690110762436,0.2585187836003517,recommendation_v2_test,control
U00582,Germany,desktop,android,1.1,0.05760105037897478,0.9228643629251906,0.36229626194488873,recommendation_v2_test,control
U00583,Germany,tablet,web,1.0,0.5333874308310322,0.6735137147252437,0.300936019063225,recommendation_v2_test,treatment
U00584,UK,mobile,web,1.0,0.8543927909934985,0.03447099283276278,0.43987414314244677,recommendation_v2_test,treatment
U00585,Australia,tablet,ios,1.0,0.16104568281993992,0.6741443008931345,0.08299495902194154,recommendation_v2_test,treatment
U00586,India,desktop,android,1.1,0.5881463481140702,0.3651847030210672,0.43350526279265134,recommendation_v2_test,control
U00587,Germany,desktop,ios,1.0,0.5631355435851098,0.8819072171389275,0.41675830712974743,recommendation_v2_test,treatment
U00588,Australia,desktop,web,1.0,0.08588620943757286,0.2446271327590287,0.05615271419778229,recommendation_v2_test,control
U00589,India,tablet,web,1.0,0.8148759426853727,0.1686448818049786,0.20598063228306562,recommendation_v2_test,treatment
U00590,Germany,desktop,android,1.0,0.7983508127598611,0.9576934080154231,0.5314119660079666,recommendation_v2_test,control
U00591,Australia,mobile,android,1.1,0.14794691330471144,0.9133811065621014,0.3348332166177181,recommendation_v2_test,control
U00592,India,desktop,web,1.0,0.011809088179004612,0.24794699166088474,0.5527110348047215,recommendation_v2_test,control
U00593,India,tablet,ios,1.1,0.10076152112137304,0.5921787435056695,0.1914327607169271,recommendation_v2_test,control
U00594,Australia,desktop,ios,1.0,0.2834655502433575,0.5738453020245975,0.15082498902824715,recommendation_v2_test,control
U00595,UK,desktop,android,1.1,0.12818207318280406,0.930594270876904,0.3281485846997686,recommendation_v2_test,control
U00596,UK,tablet,android,1.1,0.7100009412225455,0.716130940992838,0.5313049433838098,recommendation_v2_test,control
U00597,India,desktop,web,1.0,0.09950964286545716,0.6062506194501415,0.08649404207381958,recommendation_v2_test,treatment
U00598,Germany,mobile,ios,1.0,0.5488875890065671,0.16033812494286803,0.38572402568841024,recommendation_v2_test,treatment
U00599,Germany,tablet,web,1.1,0.30954350813762743,0.548954532694496,0.3596559180474974,recommendation_v2_test,control
U00600,India,desktop,web,1.1,0.21008712382353356,0.9792432395867943,0.10394390490001285,recommendation_v2_test,treatment
U00601,Germany,tablet,ios,1.1,0.24485474719371592,0.7456750006602998,0.09646449262238957,recommendation_v2_test,treatment
U00602,UK,tablet,ios,1.1,0.11075031839640159,0.07950556309237022,0.4629599833900543,recommendation_v2_test,control
U00603,UK,mobile,android,1.1,0.762073021030176,0.6981902447177161,0.20323332894839802,recommendation_v2_test,treatment
U00604,Australia,tablet,web,1.1,0.09155983437056892,0.32616264200356604,0.17906974600387676,recommendation_v2_test,control
U00605,UK,desktop,ios,1.1,0.47424258142538656,0.5707306061202463,0.22278518844308826,recommendation_v2_test,control
U00606,UK,mobile,ios,1.0,0.859680301241987,0.6024169621534105,0.25789377025847854,recommendation_v2_test,control
U00607,UK,tablet,ios,1.0,0.2538910879223857,0.23010315405733928,0.5919505091925221,recommendation_v2_test,treatment
U00608,India,tablet,web,1.1,0.004984965294472898,0.18431000208985737,0.399547711135193,recommendation_v2_test,control
U00609,Australia,desktop,android,1.1,0.7647242191417579,0.44738407280411996,0.4622332376460487,recommendation_v2_test,control
U00610,India,tablet,android,1.0,0.6425258878885334,0.9186646150612952,0.1867710641198953,recommendation_v2_test,treatment
U00611,India,tablet,ios,1.0,0.6484481705876465,0.7828381550557844,0.3880334205888343,recommendation_v2_test,control
U00612,Australia,desktop,ios,1.1,0.15166370877944457,0.21557071033021835,0.1984446391759881,recommendation_v2_test,control
U00613,India,desktop,web,1.0,0.24447584248583953,0.8828093321445801,0.25565701216127285,recommendation_v2_test,control
U00614,India,desktop,web,1.0,0.18194295527675264,0.7316270154302333,0.2966520442478719,recommendation_v2_test,treatment
U00615,UK,mobile,ios,1.1,0.8157636115954137,0.7235593540918033,0.5280005287851909,recommendation_v2_test,control
U00616,India,tablet,ios,1.0,0.6109586784166986,0.6088078092055942,0.1970148178458283,recommendation_v2_test,control
U00617,India,mobile,android,1.0,0.6593141959164528,0.7809189910307799,0.468524138734352,recommendation_v2_test,treatment
U00618,Germany,mobile,web,1.0,0.45361417845462193,0.5468134602405106,0.5554979203827056,recommendation_v2_test,control
U00619,UK,tablet,android,1.1,0.8502623851359796,0.9645812044363112,0.30602499844298153,recommendation_v2_test,control
U00620,Australia,mobile,android,1.0,0.39027614177234315,0.25768709127299727,0.14346732524858702,recommendation_v2_test,treatment
U00621,Australia,tablet,android,1.0,0.959379272315231,0.7608388403212071,0.40252011966887286,recommendation_v2_test,control
U00622,India,tablet,ios,1.0,0.6464270380582822,0.1866921182812653,0.5657379878947887,recommendation_v2_test,control
U00623,UK,mobile,web,1.0,0.7111627981941575,0.6564487180661819,0.29821440508881786,recommendation_v2_test,control
U00624,UK,desktop,android,1.0,0.673328307401955,0.2706106951951939,0.20005978717205153,recommendation_v2_test,control
U00625,Germany,mobile,web,1.0,0.3312510603113281,0.45417901170226926,0.1547307275664922,recommendation_v2_test,treatment
U00626,Germany,mobile,android,1.1,0.12887740467047515,0.6888970079888351,0.5691709192244281,recommendation_v2_test,treatment
U00627,India,desktop,android,1.1,0.09831659112586444,0.04295762737564457,0.4467528826326119,recommendation_v2_test,treatment
U00628,Germany,tablet,ios,1.1,0.05681767839998142,0.7769070549568304,0.25709630303812,recommendation_v2_test,control
U00629,India,mobile,ios,1.0,0.996015755102527,0.06366358931886362,0.5048544080343996,recommendation_v2_test,treatment
U00630,UK,desktop,android,1.1,0.7117171199217964,0.8584344850731825,0.15108563842085954,recommendation_v2_test,control
U00631,UK,mobile,android,1.1,0.35385863932333395,0.12378733111713769,0.15237631475733138,recommendation_v2_test,control
U00632,UK,mobile,android,1.0,0.05691320212845086,0.9160262548324442,0.2216565121445329,recommendation_v2_test,control
U00633,Australia,tablet,android,1.1,0.1425712823271138,0.7149243028961909,0.380442689019888,recommendation_v2_test,treatment
U00634,India,tablet,android,1.0,0.18856007863455804,0.0766386614508815,0.3822738128693891,recommendation_v2_test,control
U00635,UK,tablet,ios,1.1,0.7107615350219296,0.9845850415432811,0.42290635479448785,recommendation_v2_test,control
U00636,UK,mobile,android,1.1,0.3646782903787963,0.004363621514715366,0.3289787976584513,recommendation_v2_test,treatment
U00637,Germany,tablet,web,1.0,0.4915131730528399,0.17377688778239075,0.08173096941654205,recommendation_v2_test,treatment
U00638,Australia,mobile,web,1.1,0.864074470742149,0.1432988392524911,0.20857521229575776,recommendation_v2_test,treatment
U00639,UK,mobile,ios,1.0,0.5534313698869836,0.6999221701376476,0.4063326144867887,recommendation_v2_test,treatment
U00640,Australia,desktop,android,1.1,0.09409930663622468,0.15430371872268445,0.5624870407541408,recommendation_v2_test,treatment
U00641,Germany,tablet,android,1.1,0.9166802844993672,0.6493926171077407,0.5605312564616908,recommendation_v2_test,treatment
U00642,Australia,desktop,android,1.0,0.06257111584615938,0.10948732570081521,0.10244439925057314,recommendation_v2_test,treatment
U00643,Germany,desktop,android,1.1,0.790648806600495,0.5902132743446247,0.13053989600633875,recommendation_v2_test,treatment
U00644,Australia,tablet,android,1.0,0.012993348671796245,0.28058862053274936,0.2318303047775378,recommendation_v2_test,control
U00645,Australia,mobile,ios,1.1,0.7599263975940903,0.6955520304126415,0.1264527931817459,recommendation_v2_test,control
U00646,Australia,tablet,web,1.1,0.19483768648139188,0.6480939302815164,0.3159314025520245,recommendation_v2_test,treatment
U00647,India,desktop,android,1.0,0.5183042758451654,0.09993180897236364,0.14033936298984664,recommendation_v2_test,treatment
U00648,India,mobile,ios,1.1,0.28486469044389007,0.35520432359600773,0.22714433346281981,recommendation_v2_test,treatment
U00649,Germany,tablet,web,1.1,0.9191598989333117,0.29992490582789555,0.11315907093757191,recommendation_v2_test,treatment
U00650,Australia,desktop,android,1.0,0.8019068334907483,0.8794234089116586,0.30991543099888946,recommendation_v2_test,treatment
U00651,India,tablet,ios,1.1,0.27092039338631246,0.4889755153442745,0.07052066082161018,recommendation_v2_test,control
U00652,UK,tablet,android,1.0,0.30874848850300496,0.5653165470049434,0.07363631910579438,recommendation_v2_test,control
U00653,India,mobile,android,1.1,0.07177709306076874,0.4770828662473765,0.2362825983814127,recommendation_v2_test,control
U00654,India,mobile,ios,1.0,0.7634112937325794,0.9515421931502825,0.12709885821183245,recommendation_v2_test,treatment
U00655,Australia,tablet,android,1.1,0.6416604053632571,0.7099263781425819,0.4372653896950195,recommendation_v2_test,treatment
U00656,Germany,tablet,android,1.0,0.5333585875147011,0.3238270024634159,0.10789167658071439,recommendation_v2_test,control
U00657,Germany,desktop,ios,1.0,0.2756350510833683,0.09422986444610026,0.15489993652749492,recommendation_v2_test,control
U00658,Australia,desktop,android,1.1,0.42105491299571207,0.09017197648949116,0.2883556540526746,recommendation_v2_test,treatment
U00659,UK,desktop,ios,1.1,0.5790266081990517,0.49156576733699897,0.3178401452677473,recommendation_v2_test,treatment
U00660,India,tablet,ios,1.1,0.4969795604601278,0.4792226128889776,0.0645635057177299,recommendation_v2_test,control
U00661,India,tablet,ios,1.0,0.25593908188074377,0.9994089253876713,0.4452793193274884,recommendation_v2_test,treatment
U00662,UK,mobile,web,1.0,0.02550156396019787,0.5996188995128691,0.08936047503407349,recommendation_v2_test,control
U00663,India,tablet,web,1.1,0.5460540667480798,0.6166389313959508,0.2105419208388874,recommendation_v2_test,control
U00664,UK,mobile,android,1.1,0.10178598874901745,0.08555764101839314,0.22117271006232309,recommendation_v2_test,treatment
U00665,UK,mobile,web,1.0,0.7076809100800767,0.801348931421939,0.3823690170894066,recommendation_v2_test,control
U00666,India,tablet,web,1.0,0.8487720850604766,0.5064733104983793,0.1726698703990624,recommendation_v2_test,control
U00667,India,tablet,ios,1.0,0.02620148418779311,0.24267404295502693,0.2516781586915852,recommendation_v2_test,treatment
U00668,India,desktop,ios,1.1,0.8831268820359235,0.29233822710969914,0.3364238343775428,recommendation_v2_test,treatment
U00669,India,desktop,web,1.1,0.15760151328847838,0.1035102683100585,0.32664738928068093,recommendation_v2_test,control
U00670,UK,tablet,web,1.1,0.5896248529053164,0.7738497613190006,0.26599053220850805,recommendation_v2_test,treatment
U00671,Australia,mobile,ios,1.0,0.03872260122899618,0.32894365047649265,0.3225202376977752,recommendation_v2_test,treatment
U00672,UK,desktop,ios,1.1,0.4806091484927877,0.6779428018639403,0.41682918995987334,recommendation_v2_test,treatment
U00673,Australia,mobile,android,1.0,0.5851478216413033,0.5964324678908418,0.2230849525004232,recommendation_v2_test,control
U00674,Germany,mobile,ios,1.1,0.6474108228760695,0.1350508046797747,0.2925730338214664,recommendation_v2_test,control
U00675,India,tablet,ios,1.0,0.8551639464842137,0.16317815706414363,0.3289867478539437,recommendation_v2_test,control
U00676,Germany,desktop,ios,1.0,0.915396937089632,0.4549252273343056,0.5748475522183383,recommendation_v2_test,control
U00677,India,mobile,android,1.1,0.9223895739956305,0.5568324163707806,0.16147278332724463,recommendation_v2_test,treatment
U00678,Germany,tablet,web,1.1,0.9445296658526259,0.43927206181049183,0.1976825062019021,recommendation_v2_test,control
U00679,Australia,mobile,ios,1.1,0.9741096189805822,0.028343770571398474,0.45724494512796965,recommendation_v2_test,control
U00680,Australia,tablet,web,1.0,0.11017004510613315,0.6919570984497087,0.4063798567426835,recommendation_v2_test,treatment
U00681,Australia,mobile,ios,1.1,0.5234238478448924,0.9071973733366125,0.5328949845459874,recommendation_v2_test,control
U00682,Australia,tablet,ios,1.1,0.25171064174943225,0.5059755039111326,0.10544625779097903,recommendation_v2_test,treatment
U00683,Australia,desktop,web,1.0,0.5111729625007231,0.05438197416681778,0.21473186965105523,recommendation_v2_test,treatment
U00684,Germany,mobile,ios,1.1,0.7867867120225087,0.05730295454052614,0.5176560268354613,recommendation_v2_test,control
U00685,UK,tablet,ios,1.0,0.6590040659703221,0.40261303170344953,0.13480498520429732,recommendation_v2_test,control
U00686,UK,desktop,web,1.0,0.8784721553959879,0.9242897594096086,0.501887225356272,recommendation_v2_test,control
U00687,Germany,desktop,android,1.1,0.9846073766009298,0.24790168983118288,0.09177160124786411,recommendation_v2_test,treatment
U00688,India,desktop,web,1.0,0.32233877280804424,0.007085354169948044,0.37793167525136306,recommendation_v2_test,control
U00689,UK,mobile,web,1.0,0.04043193139300372,0.3643615764756113,0.5334328798125515,recommendation_v2_test,control
U00690,India,desktop,android,1.1,0.7565469634019073,0.32810080919019957,0.5019024042566227,recommendation_v2_test,control
U00691,India,tablet,web,1.1,0.0009924640506289162,0.03509076592280813,0.5949762142583348,recommendation_v2_test,treatment
U00692,Germany,tablet,android,1.1,0.9023032049180275,0.020442983142750837,0.4855160093850906,recommendation_v2_test,treatment
U00693,UK,desktop,ios,1.1,0.006715784163385141,0.28819930120056425,0.46322807668521615,recommendation_v2_test,treatment
U00694,India,tablet,android,1.1,0.30125618944626376,0.3103625912878629,0.581720180003118,recommendation_v2_test,control
U00695,Australia,desktop,ios,1.0,0.5523327502406995,0.40950233686438875,0.35396936052857775,recommendation_v2_test,treatment
U00696,Germany,desktop,web,1.1,0.909051019798284,0.9321102598153617,0.36036291320616254,recommendation_v2_test,control
U00697,UK,desktop,ios,1.1,0.8383235912959066,0.5629822420663771,0.43498956200224365,recommendation_v2_test,treatment
U00698,India,tablet,android,1.1,0.7461335557293095,0.20864533255599838,0.3241060008619886,recommendation_v2_test,control
U00699,UK,desktop,web,1.0,0.855962508813682,0.6100245084449121,0.12102498243401179,recommendation_v2_test,control
U00700,Germany,tablet,android,1.1,0.758299543463637,0.3920424618618562,0.5198113786822456,recommendation_v2_test,control
U00701,Australia,desktop,web,1.1,0.0006423036998737253,0.6448731146778622,0.4449966856703651,recommendation_v2_test,treatment
U00702,India,desktop,web,1.0,0.8099364737117083,0.6813727171652418,0.20294072184601264,recommendation_v2_test,control
U00703,Germany,tablet,ios,1.1,0.9879389289124246,0.9712613162688684,0.5554003475455495,recommendation_v2_test,control
U00704,Australia,tablet,web,1.1,0.17217066368292422,0.5433514174237577,0.47095708731687996,recommendation_v2_test,treatment
U00705,Germany,desktop,ios,1.1,0.10965589919169827,0.3809403480486341,0.32828043022651143,recommendation_v2_test,treatment
U00706,Australia,desktop,web,1.0,0.15352829404463053,0.8376172928554871,0.316411342560798,recommendation_v2_test,control
U00707,UK,mobile,web,1.0,0.4734754019943266,0.1643787259244437,0.43781927029957196,recommendation_v2_test,treatment
U00708,UK,tablet,ios,1.0,0.5921769448817807,0.154444643485386,0.21697045837691287,recommendation_v2_test,control
U00709,UK,tablet,web,1.1,0.8858886951442001,0.22524780417950696,0.2315133887867663,recommendation_v2_test,control
U00710,Germany,desktop,ios,1.0,0.9976479671837004,0.11444531897113008,0.5185807695808748,recommendation_v2_test,treatment
U00711,UK,tablet,ios,1.1,0.34403716825915376,0.5192261042882962,0.21085723764361008,recommendation_v2_test,control
U00712,India,tablet,web,1.0,0.9258421788774506,0.6226913443560438,0.3328756332130758,recommendation_v2_test,treatment
U00713,Germany,tablet,ios,1.1,0.9045063504194472,0.1844459608868413,0.5853417760602481,recommendation_v2_test,treatment
U00714,UK,tablet,web,1.1,0.48290783237107116,0.8372015493375974,0.2187257459674628,recommendation_v2_test,treatment
U00715,India,tablet,web,1.0,0.3070519159625087,0.44573266335973283,0.22727584497888198,recommendation_v2_test,treatment
U00716,Germany,desktop,android,1.1,0.25667589214216757,0.7452811721545722,0.09054163801140852,recommendation_v2_test,control
U00717,India,tablet,ios,1.1,0.401698775502482,0.7224778231674704,0.5533261220598045,recommendation_v2_test,control
U00718,Australia,tablet,web,1.0,0.4842135142800644,0.7793575447858054,0.21092702441701794,recommendation_v2_test,treatment
U00719,UK,tablet,android,1.0,0.8059905823855381,0.08680044335072334,0.07441851330082458,recommendation_v2_test,control
U00720,UK,tablet,ios,1.1,0.8828475034662039,0.9512799476066175,0.29107397017796827,recommendation_v2_test,control
U00721,Germany,mobile,android,1.0,0.5012091335384645,0.22004832047660783,0.5645529712066258,recommendation_v2_test,control
U00722,Australia,mobile,ios,1.0,0.2464758530834268,0.19895671159319506,0.17417814011884064,recommendation_v2_test,control
U00723,UK,desktop,ios,1.0,0.6150243819033733,0.8902579336462912,0.3814062210391361,recommendation_v2_test,control
U00724,Germany,tablet,ios,1.0,0.15973846762270916,0.3205840624499061,0.5803554567872594,recommendation_v2_test,treatment
U00725,Germany,desktop,android,1.0,0.45091526716210384,0.8355130374309944,0.4176439638881754,recommendation_v2_test,control
U00726,UK,desktop,web,1.1,0.6724395722167903,0.6427297307910954,0.15437247546592248,recommendation_v2_test,control
U00727,India,mobile,web,1.1,0.5988583701003527,0.4156834091464291,0.3739614515006196,recommendation_v2_test,control
