event_id,event_name,user_id,session_id,event_timestamp,country,device_type,platform,app_version,experiment_id,experiment_group,search_query,product_id,quantity,unit_price,order_id
E00002787,search,U00467,S0001006,2026-08-06 14:48:24,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00002788,click,U00467,S0001006,2026-08-06 14:50:22,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P002,,,
E00002789,add_to_cart,U00467,S0001006,2026-08-06 14:52:01,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P002,1.0,1904.2,
E00002790,app_open,U00467,S0001007,2026-08-04 01:58:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00002791,search,U00467,S0001007,2026-08-04 01:58:41,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00002792,click,U00467,S0001007,2026-08-04 02:00:12,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P006,,,
E00002793,add_to_cart,U00467,S0001007,2026-08-04 02:02:53,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P006,1.0,2651.22,
E00002794,purchase,U00467,S0001007,2026-08-04 02:04:41,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sunscreen,P006,1.0,2651.22,O0000066
E00002795,app_open,U00467,S0001008,2026-08-14 01:05:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00002796,search,U00467,S0001008,2026-08-14 01:05:56,Australia,desktop,android,1.0,recommendation_v2_test,treatment,watch,,,,
E00002797,click,U00467,S0001008,2026-08-14 01:06:41,Australia,desktop,android,1.0,recommendation_v2_test,treatment,watch,P002,,,
E00002798,app_open,U00468,S0001009,2026-08-07 15:59:00,India,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00002799,search,U00468,S0001009,2026-08-07 15:59:46,India,tablet,android,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00002800,click,U00468,S0001009,2026-08-07 16:00:55,India,tablet,android,1.1,recommendation_v2_test,treatment,sunscreen,P006,,,
E00002801,app_open,U00469,S0001010,2026-08-05 10:16:00,UK,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00002802,search,U00469,S0001010,2026-08-05 10:16:23,UK,mobile,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00002803,app_open,U00470,S0001011,2026-08-05 08:10:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00002804,search,U00470,S0001011,2026-08-05 08:10:35,India,mobile,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00002805,click,U00470,S0001011,2026-08-05 08:11:52,India,mobile,web,1.1,recommendation_v2_test,treatment,running shoes,P006,,,
E00002806,app_open,U00470,S0001012,2026-08-02 10:25:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00002807,search,U00470,S0001012,2026-08-02 10:25:38,India,mobile,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00002808,app_open,U00470,S0001013,2026-08-08 09:07:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00002809,search,U00470,S0001013,2026-08-08 09:07:16,India,mobile,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002810,click,U00470,S0001013,2026-08-08 09:09:08,India,mobile,web,1.1,recommendation_v2_test,treatment,black tshirt,P001,,,
E00002811,app_open,U00471,S0001014,2026-08-13 11:40:00,Australia,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00002812,search,U00471,S0001014,2026-08-13 11:40:07,Australia,mobile,ios,1.1,recommendation_v2_test,control,black tshirt,,,,
E00002813,app_open,U00471,S0001015,2026-08-11 09:00:00,Australia,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00002814,search,U00471,S0001015,2026-08-11 09:00:16,Australia,mobile,ios,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002815,click,U00471,S0001015,2026-08-11 09:01:37,Australia,mobile,ios,1.1,recommendation_v2_test,control,sunscreen,P003,,,
E00002816,add_to_cart,U00471,S0001015,2026-08-11 09:04:30,Australia,mobile,ios,1.1,recommendation_v2_test,control,sunscreen,P003,1.0,4069.57,
E00002817,app_open,U00472,S0001016,2026-08-12 01:02:00,UK,tablet,web,1.0,recommendation_v2_test,control,,,,,
E00002818,search,U00472,S0001016,2026-08-12 01:02:59,UK,tablet,web,1.0,recommendation_v2_test,control,watch,,,,
E00002819,click,U00472,S0001016,2026-08-12 01:04:57,UK,tablet,web,1.0,recommendation_v2_test,control,watch,P002,,,
E00002820,add_to_cart,U00472,S0001016,2026-08-12 01:06:31,UK,tablet,web,1.0,recommendation_v2_test,control,watch,P002,1.0,2658.5,
E00002821,app_open,U00473,S0001017,2026-08-13 16:51:00,Germany,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002822,app_open,U00473,S0001018,2026-08-03 17:00:00,Germany,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002823,search,U00473,S0001018,2026-08-03 17:00:48,Germany,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00002824,click,U00473,S0001018,2026-08-03 17:01:23,Germany,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,P002,,,
E00002825,app_open,U00473,S0001019,2026-08-06 04:55:00,Germany,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002826,search,U00473,S0001019,2026-08-06 04:55:41,Germany,tablet,web,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00002827,app_open,U00473,S0001020,2026-08-02 11:05:00,Germany,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002828,search,U00473,S0001020,2026-08-02 11:05:58,Germany,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00002829,click,U00473,S0001020,2026-08-02 11:06:49,Germany,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,P003,,,
E00002830,app_open,U00474,S0001021,2026-08-09 06:49:00,Australia,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002831,app_open,U00474,S0001022,2026-08-05 18:56:00,Australia,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002832,search,U00474,S0001022,2026-08-05 18:56:43,Australia,tablet,web,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00002833,click,U00474,S0001022,2026-08-05 18:58:38,Australia,tablet,web,1.0,recommendation_v2_test,treatment,black tshirt,P005,,,
E00002834,add_to_cart,U00474,S0001022,2026-08-05 19:00:35,Australia,tablet,web,1.0,recommendation_v2_test,treatment,black tshirt,P005,1.0,2600.54,
E00002835,app_open,U00475,S0001023,2026-08-09 08:13:00,UK,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00002836,search,U00475,S0001023,2026-08-09 08:13:44,UK,desktop,ios,1.0,recommendation_v2_test,control,black tshirt,,,,
E00002837,click,U00475,S0001023,2026-08-09 08:15:37,UK,desktop,ios,1.0,recommendation_v2_test,control,black tshirt,P005,,,
E00002838,app_open,U00476,S0001024,2026-08-09 20:54:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00002839,search,U00476,S0001024,2026-08-09 20:54:14,India,mobile,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00002840,click,U00476,S0001024,2026-08-09 20:55:51,India,mobile,web,1.1,recommendation_v2_test,treatment,running shoes,P001,,,
E00002841,app_open,U00476,S0001025,2026-08-03 12:28:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00002842,search,U00476,S0001025,2026-08-03 12:28:46,India,mobile,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002843,app_open,U00476,S0001026,2026-08-10 18:21:00,India,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00002844,search,U00476,S0001026,2026-08-10 18:21:40,India,mobile,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002845,app_open,U00477,S0001027,2026-08-09 01:21:00,Australia,tablet,android,1.0,recommendation_v2_test,control,,,,,
E00002846,search,U00477,S0001027,2026-08-09 01:21:47,Australia,tablet,android,1.0,recommendation_v2_test,control,sunscreen,,,,
E00002847,click,U00477,S0001027,2026-08-09 01:22:54,Australia,tablet,android,1.0,recommendation_v2_test,control,sunscreen,P002,,,
E00002848,add_to_cart,U00477,S0001027,2026-08-09 01:23:31,Australia,tablet,android,1.0,recommendation_v2_test,control,sunscreen,P002,1.0,5437.07,
E00002849,app_open,U00478,S0001028,2026-08-12 07:05:00,UK,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00002850,search,U00478,S0001028,2026-08-12 07:05:33,UK,tablet,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00002851,app_open,U00479,S0001029,2026-08-02 00:24:00,Australia,desktop,ios,1.1,recommendation_v2_test,control,,,,,
E00002852,search,U00479,S0001029,2026-08-02 00:24:48,Australia,desktop,ios,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002853,click,U00479,S0001029,2026-08-02 00:25:49,Australia,desktop,ios,1.1,recommendation_v2_test,control,sunscreen,P005,,,
E00002854,app_open,U00480,S0001030,2026-08-02 18:27:00,India,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002855,search,U00480,S0001030,2026-08-02 18:27:19,India,tablet,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00002856,app_open,U00480,S0001031,2026-08-08 22:00:00,India,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002857,search,U00480,S0001031,2026-08-08 22:00:07,India,tablet,web,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00002858,click,U00480,S0001031,2026-08-08 22:01:14,India,tablet,web,1.0,recommendation_v2_test,treatment,sports shoes,P006,,,
E00002859,app_open,U00480,S0001032,2026-08-06 02:34:00,India,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00002860,search,U00480,S0001032,2026-08-06 02:34:05,India,tablet,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00002861,click,U00480,S0001032,2026-08-06 02:36:03,India,tablet,web,1.0,recommendation_v2_test,treatment,watch,P004,,,
E00002862,add_to_cart,U00480,S0001032,2026-08-06 02:37:19,India,tablet,web,1.0,recommendation_v2_test,treatment,watch,P004,1.0,1456.66,
E00002863,purchase,U00480,S0001032,2026-08-06 02:38:56,India,tablet,web,1.0,recommendation_v2_test,treatment,watch,P004,1.0,1456.66,O0000067
E00002864,app_open,U00481,S0001033,2026-08-02 13:44:00,Germany,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00002865,search,U00481,S0001033,2026-08-02 13:44:27,Germany,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00002866,click,U00481,S0001033,2026-08-02 13:45:36,Germany,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,P002,,,
E00002867,add_to_cart,U00481,S0001033,2026-08-02 13:46:10,Germany,desktop,android,1.1,recommendation_v2_test,treatment,running shoes,P002,1.0,3452.67,
E00002868,app_open,U00482,S0001034,2026-08-01 09:52:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002869,search,U00482,S0001034,2026-08-01 09:52:23,India,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002870,click,U00482,S0001034,2026-08-01 09:53:59,India,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,P005,,,
E00002871,add_to_cart,U00482,S0001034,2026-08-01 09:56:46,India,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,P005,1.0,4210.77,
E00002872,purchase,U00482,S0001034,2026-08-01 10:01:08,India,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,P005,1.0,4210.77,O0000068
E00002873,app_open,U00482,S0001035,2026-08-03 01:41:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002874,search,U00482,S0001035,2026-08-03 01:41:23,India,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002875,app_open,U00482,S0001036,2026-08-12 16:35:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002876,search,U00482,S0001036,2026-08-12 16:35:33,India,mobile,ios,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00002877,app_open,U00482,S0001037,2026-08-01 17:20:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002878,app_open,U00482,S0001038,2026-08-08 05:20:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002879,app_open,U00483,S0001039,2026-08-09 04:07:00,Germany,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00002880,app_open,U00483,S0001040,2026-08-05 22:00:00,Germany,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00002881,search,U00483,S0001040,2026-08-05 22:00:42,Germany,tablet,web,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00002882,click,U00483,S0001040,2026-08-05 22:02:38,Germany,tablet,web,1.1,recommendation_v2_test,treatment,sports shoes,P006,,,
E00002883,app_open,U00483,S0001041,2026-08-07 16:10:00,Germany,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00002884,search,U00483,S0001041,2026-08-07 16:10:33,Germany,tablet,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00002885,app_open,U00483,S0001042,2026-08-04 20:38:00,Germany,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00002886,search,U00483,S0001042,2026-08-04 20:38:33,Germany,tablet,web,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00002887,app_open,U00484,S0001043,2026-08-13 03:01:00,UK,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00002888,search,U00484,S0001043,2026-08-13 03:01:06,UK,mobile,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00002889,click,U00484,S0001043,2026-08-13 03:02:55,UK,mobile,ios,1.0,recommendation_v2_test,treatment,watch,P003,,,
E00002890,app_open,U00484,S0001044,2026-08-12 00:06:00,UK,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00002891,search,U00484,S0001044,2026-08-12 00:06:46,UK,mobile,ios,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00002892,click,U00484,S0001044,2026-08-12 00:07:44,UK,mobile,ios,1.0,recommendation_v2_test,treatment,sunscreen,P004,,,
E00002893,app_open,U00485,S0001045,2026-08-03 12:10:00,Australia,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00002894,search,U00485,S0001045,2026-08-03 12:10:07,Australia,mobile,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00002895,click,U00485,S0001045,2026-08-03 12:11:51,Australia,mobile,android,1.0,recommendation_v2_test,treatment,sports shoes,P005,,,
E00002896,add_to_cart,U00485,S0001045,2026-08-03 12:12:27,Australia,mobile,android,1.0,recommendation_v2_test,treatment,sports shoes,P005,1.0,2031.03,
E00002897,app_open,U00485,S0001046,2026-08-02 09:31:00,Australia,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00002898,search,U00485,S0001046,2026-08-02 09:31:42,Australia,mobile,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00002899,click,U00485,S0001046,2026-08-02 09:33:28,Australia,mobile,android,1.0,recommendation_v2_test,treatment,black tshirt,P004,,,
E00002900,add_to_cart,U00485,S0001046,2026-08-02 09:35:29,Australia,mobile,android,1.0,recommendation_v2_test,treatment,black tshirt,P004,1.0,5728.63,
E00002901,app_open,U00486,S0001047,2026-08-05 13:08:00,Australia,tablet,android,1.0,recommendation_v2_test,control,,,,,
E00002902,search,U00486,S0001047,2026-08-05 13:08:56,Australia,tablet,android,1.0,recommendation_v2_test,control,running shoes,,,,
E00002903,click,U00486,S0001047,2026-08-05 13:10:20,Australia,tablet,android,1.0,recommendation_v2_test,control,running shoes,P003,,,
E00002904,app_open,U00486,S0001048,2026-08-08 05:18:00,Australia,tablet,android,1.0,recommendation_v2_test,control,,,,,
E00002905,search,U00486,S0001048,2026-08-08 05:18:41,Australia,tablet,android,1.0,recommendation_v2_test,control,running shoes,,,,
E00002906,app_open,U00487,S0001049,2026-08-06 04:51:00,India,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00002907,search,U00487,S0001049,2026-08-06 04:51:13,India,tablet,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002908,click,U00487,S0001049,2026-08-06 04:52:59,India,tablet,web,1.1,recommendation_v2_test,treatment,black tshirt,P006,,,
E00002909,app_open,U00488,S0001050,2026-08-01 20:01:00,India,tablet,android,1.1,recommendation_v2_test,control,,,,,
E00002910,search,U00488,S0001050,2026-08-01 20:01:24,India,tablet,android,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002911,app_open,U00488,S0001051,2026-08-13 11:57:00,India,tablet,android,1.1,recommendation_v2_test,control,,,,,
E00002912,search,U00488,S0001051,2026-08-13 11:57:31,India,tablet,android,1.1,recommendation_v2_test,control,running shoes,,,,
E00002913,app_open,U00489,S0001052,2026-08-09 20:36:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00002914,search,U00489,S0001052,2026-08-09 20:36:27,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00002915,click,U00489,S0001052,2026-08-09 20:37:13,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,P005,,,
E00002916,app_open,U00489,S0001053,2026-08-14 04:20:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00002917,search,U00489,S0001053,2026-08-14 04:20:12,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00002918,click,U00489,S0001053,2026-08-14 04:21:21,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P005,,,
E00002919,add_to_cart,U00489,S0001053,2026-08-14 04:22:30,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P005,1.0,4018.18,
E00002920,purchase,U00489,S0001053,2026-08-14 04:26:03,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P005,1.0,4018.18,O0000069
E00002921,app_open,U00489,S0001054,2026-08-02 02:05:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00002922,search,U00489,S0001054,2026-08-02 02:05:10,UK,tablet,ios,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00002923,click,U00489,S0001054,2026-08-02 02:06:38,UK,tablet,ios,1.0,recommendation_v2_test,treatment,running shoes,P005,,,
E00002924,app_open,U00490,S0001055,2026-08-09 21:07:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00002925,search,U00490,S0001055,2026-08-09 21:07:28,Australia,desktop,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00002926,click,U00490,S0001055,2026-08-09 21:07:50,Australia,desktop,android,1.0,recommendation_v2_test,treatment,black tshirt,P003,,,
E00002927,app_open,U00490,S0001056,2026-08-14 05:36:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00002928,search,U00490,S0001056,2026-08-14 05:36:32,Australia,desktop,android,1.0,recommendation_v2_test,treatment,watch,,,,
E00002929,click,U00490,S0001056,2026-08-14 05:37:48,Australia,desktop,android,1.0,recommendation_v2_test,treatment,watch,P005,,,
E00002930,add_to_cart,U00490,S0001056,2026-08-14 05:39:18,Australia,desktop,android,1.0,recommendation_v2_test,treatment,watch,P005,1.0,2856.04,
E00002931,purchase,U00490,S0001056,2026-08-14 05:44:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,watch,P005,1.0,2856.04,O0000070
E00002932,app_open,U00491,S0001057,2026-08-05 12:45:00,UK,desktop,ios,1.1,recommendation_v2_test,control,,,,,
E00002933,search,U00491,S0001057,2026-08-05 12:45:39,UK,desktop,ios,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002934,app_open,U00491,S0001058,2026-08-04 21:31:00,UK,desktop,ios,1.1,recommendation_v2_test,control,,,,,
E00002935,search,U00491,S0001058,2026-08-04 21:31:16,UK,desktop,ios,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002936,click,U00491,S0001058,2026-08-04 21:31:48,UK,desktop,ios,1.1,recommendation_v2_test,control,sunscreen,P004,,,
E00002937,app_open,U00492,S0001059,2026-08-07 00:17:00,Australia,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00002938,search,U00492,S0001059,2026-08-07 00:17:15,Australia,desktop,android,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00002939,click,U00492,S0001059,2026-08-07 00:18:59,Australia,desktop,android,1.1,recommendation_v2_test,treatment,sports shoes,P004,,,
E00002940,app_open,U00493,S0001060,2026-08-01 18:36:00,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002941,search,U00493,S0001060,2026-08-01 18:36:36,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00002942,click,U00493,S0001060,2026-08-01 18:37:02,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,sports shoes,P003,,,
E00002943,app_open,U00493,S0001061,2026-08-11 18:01:00,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002944,search,U00493,S0001061,2026-08-11 18:01:24,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002945,click,U00493,S0001061,2026-08-11 18:02:56,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,black tshirt,P002,,,
E00002946,add_to_cart,U00493,S0001061,2026-08-11 18:03:38,Australia,tablet,ios,1.1,recommendation_v2_test,treatment,black tshirt,P002,1.0,895.39,
E00002947,app_open,U00494,S0001062,2026-08-06 17:16:00,India,tablet,web,1.1,recommendation_v2_test,control,,,,,
E00002948,search,U00494,S0001062,2026-08-06 17:16:07,India,tablet,web,1.1,recommendation_v2_test,control,black tshirt,,,,
E00002949,app_open,U00495,S0001063,2026-08-12 22:53:00,Germany,desktop,web,1.1,recommendation_v2_test,control,,,,,
E00002950,search,U00495,S0001063,2026-08-12 22:53:49,Germany,desktop,web,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002951,app_open,U00495,S0001064,2026-08-10 17:29:00,Germany,desktop,web,1.1,recommendation_v2_test,control,,,,,
E00002952,search,U00495,S0001064,2026-08-10 17:29:07,Germany,desktop,web,1.1,recommendation_v2_test,control,watch,,,,
E00002953,app_open,U00495,S0001065,2026-08-09 13:10:00,Germany,desktop,web,1.1,recommendation_v2_test,control,,,,,
E00002954,app_open,U00495,S0001066,2026-08-13 21:14:00,Germany,desktop,web,1.1,recommendation_v2_test,control,,,,,
E00002955,search,U00495,S0001066,2026-08-13 21:14:55,Germany,desktop,web,1.1,recommendation_v2_test,control,sunscreen,,,,
E00002956,click,U00495,S0001066,2026-08-13 21:16:51,Germany,desktop,web,1.1,recommendation_v2_test,control,sunscreen,P002,,,
E00002957,add_to_cart,U00495,S0001066,2026-08-13 21:18:23,Germany,desktop,web,1.1,recommendation_v2_test,control,sunscreen,P002,1.0,1796.88,
E00002958,purchase,U00495,S0001066,2026-08-13 21:22:54,Germany,desktop,web,1.1,recommendation_v2_test,control,sunscreen,P002,1.0,1796.88,O0000071
E00002959,app_open,U00496,S0001067,2026-08-10 01:23:00,UK,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00002960,search,U00496,S0001067,2026-08-10 01:23:11,UK,mobile,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00002961,app_open,U00496,S0001068,2026-08-14 01:46:00,UK,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00002962,app_open,U00496,S0001069,2026-08-08 19:02:00,UK,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00002963,search,U00496,S0001069,2026-08-08 19:02:53,UK,mobile,web,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00002964,app_open,U00497,S0001070,2026-08-06 02:52:00,UK,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00002965,search,U00497,S0001070,2026-08-06 02:52:23,UK,desktop,web,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00002966,click,U00497,S0001070,2026-08-06 02:53:28,UK,desktop,web,1.0,recommendation_v2_test,treatment,black tshirt,P005,,,
E00002967,app_open,U00497,S0001071,2026-08-12 10:21:00,UK,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00002968,search,U00497,S0001071,2026-08-12 10:21:32,UK,desktop,web,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00002969,app_open,U00498,S0001072,2026-08-10 22:54:00,Australia,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00002970,search,U00498,S0001072,2026-08-10 22:54:38,Australia,desktop,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002971,app_open,U00498,S0001073,2026-08-02 18:21:00,Australia,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00002972,search,U00498,S0001073,2026-08-02 18:21:52,Australia,desktop,web,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00002973,app_open,U00499,S0001074,2026-08-02 06:39:00,Australia,tablet,android,1.0,recommendation_v2_test,control,,,,,
E00002974,search,U00499,S0001074,2026-08-02 06:39:14,Australia,tablet,android,1.0,recommendation_v2_test,control,sports shoes,,,,
E00002975,click,U00499,S0001074,2026-08-02 06:40:40,Australia,tablet,android,1.0,recommendation_v2_test,control,sports shoes,P005,,,
E00002976,add_to_cart,U00499,S0001074,2026-08-02 06:41:26,Australia,tablet,android,1.0,recommendation_v2_test,control,sports shoes,P005,1.0,3782.73,
E00002977,app_open,U00499,S0001075,2026-08-06 15:41:00,Australia,tablet,android,1.0,recommendation_v2_test,control,,,,,
E00002978,search,U00499,S0001075,2026-08-06 15:41:58,Australia,tablet,android,1.0,recommendation_v2_test,control,sunscreen,,,,
E00002979,click,U00499,S0001075,2026-08-06 15:43:41,Australia,tablet,android,1.0,recommendation_v2_test,control,sunscreen,P003,,,
E00002980,app_open,U00500,S0001076,2026-08-11 19:26:00,Germany,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00002981,search,U00500,S0001076,2026-08-11 19:26:40,Germany,desktop,web,1.1,recommendation_v2_test,treatment,watch,,,,
E00002982,click,U00500,S0001076,2026-08-11 19:27:35,Germany,desktop,web,1.1,recommendation_v2_test,treatment,watch,P004,,,
E00002983,app_open,U00501,S0001077,2026-08-14 06:10:00,India,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002984,search,U00501,S0001077,2026-08-14 06:10:50,India,mobile,ios,1.1,recommendation_v2_test,treatment,watch,,,,
E00002985,click,U00501,S0001077,2026-08-14 06:12:40,India,mobile,ios,1.1,recommendation_v2_test,treatment,watch,P001,,,
E00002986,app_open,U00502,S0001078,2026-08-09 05:14:00,Australia,mobile,ios,1.1,recommendation_v2_test,treatment,,,,,
E00002987,search,U00502,S0001078,2026-08-09 05:14:09,Australia,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00002988,click,U00502,S0001078,2026-08-09 05:15:55,Australia,mobile,ios,1.1,recommendation_v2_test,treatment,black tshirt,P003,,,
E00002989,app_open,U00503,S0001079,2026-08-09 16:54:00,Australia,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00002990,search,U00503,S0001079,2026-08-09 16:54:51,Australia,desktop,web,1.0,recommendation_v2_test,control,sports shoes,,,,
E00002991,app_open,U00504,S0001080,2026-08-13 04:56:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00002992,search,U00504,S0001080,2026-08-13 04:56:43,UK,tablet,ios,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00002993,click,U00504,S0001080,2026-08-13 04:58:13,UK,tablet,ios,1.0,recommendation_v2_test,treatment,running shoes,P003,,,
E00002994,app_open,U00505,S0001081,2026-08-04 04:51:00,UK,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00002995,search,U00505,S0001081,2026-08-04 04:51:35,UK,mobile,ios,1.1,recommendation_v2_test,control,watch,,,,
